period,gaslimit,transactionpool,connection,position,number,dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
6,19000000,5120 2048 3072 2048,tree,b,1,440.8014375,1507.1462857142856,55.55555555555556,5067.571428571428,5.223943453857141,4976.712979890311,243.1288515,4698.952047952048,88505.37214299668,48694.34134271016,137199.71348570683
6,19000000,5120 2048 3072 2048,tree,b,2,265.33964999999995,3251.505000000001,27.77777777777778,1.0,106.99569505957145,10879.4,202.69641768103983,18553.260599208592,66000.72696805037,33909.84364026171,99910.57060831207
6,19000000,5120 2048 3072 2048,random,a,1,912.3231428571428,3489.895,55.55555555555556,5093.285714285715,85.59989102342855,4639.520220588235,224.29980031612223,4538.924075924076,115.04650569433814,60.63136408971772,175.67786978405584
6,19000000,5120 2048 3072 2048,random,a,2,314.8692592592591,3048.3425,27.77700619427238,3122.0,11.512590188666666,10170.831775700935,267.57243104477647,10706.754269972453,58272.97300743347,14085.708092669804,72358.68110010328
6,19000000,5120 2048 3072 2048,random,a,4,154.01020967741937,1826.2344285714285,13.88908179280268,1.0,103.98257996542858,22024.0,264.3993612456357,43710.09296901033,35667.91551355021,11849.55093728787,47517.46645083808
6,19000000,5120 2048 3072 2048,random,b,1,1309.313142857143,1491.6137142857144,55.5524693072607,5008.571428571428,108.78851340314286,5761.4144620811285,238.40708673703503,5688.210789210789,117.8751454051958,54.80160268838051,172.67674809357632
6,19000000,5120 2048 3072 2048,random,b,2,357.01955000000004,1868.898571428572,27.77700619427238,1.0,84.72028442600002,11433.636363636364,212.3230023856304,9323.986493246624,86756.91446053638,20991.981446300364,107748.89590683674
7,15000000,1024 2048 3072 2048,ring,a,1,489.6322222222224,4796.132124999999,35.714285714285715,6033.0,6.168634547125,6876.729885057472,232.3679833683466,6237.9353321575545,30017.0132018554,21309.205618086868,51326.21881994226
7,15000000,1024 2048 3072 2048,ring,a,2,307.8069661016949,1658.1414285714286,17.856823985285978,3196.0,13.50974352685714,16701.64285714286,222.9838212703103,18516.217188540973,19508.82887315947,12290.009084371097,31798.837957530566
7,15000000,1024 2048 3072 2048,ring,b,1,445.7095,2057.812875,35.71301024963394,6048.25,80.60340508774999,7639.801084990959,205.71162391475943,7401.44055944056,114.36541143654114,65.14993026499303,179.51534170153417
7,15000000,1024 2048 3072 2048,ring,b,2,206.4437954545454,2481.81675,17.857142857142858,1.0,71.49424710625001,12678.59090909091,208.95816970486155,27322.97051474263,15781.780420338731,11516.150969058144,27297.93138939688
7,15000000,1024 2048 3072 2048,ring,b,4,129.83232743362834,612.8342857142858,8.928651148670971,2854.6666666666665,56.15844186003573,31786.0,231.8904590235877,69846.48351648351,13636.60790531463,10879.54376098036,24516.151666294987
7,15000000,1024 2048 3072 2048,tree,a,1,505.7986666666666,1687.884125,35.714285714285715,6116.25,77.66165477162501,5275.340425531915,254.72286271036307,3533.712400138937,79709.26307407343,34418.64732459709,114127.91039867052
7,15000000,1024 2048 3072 2048,tree,a,2,269.26975409836075,1424.7085714285713,17.856823985285978,3269.0,13.53069178657143,12158.809523809525,255.709068030973,10088.676691729324,48536.58281719041,18562.915605882128,67099.49842307254
7,15000000,1024 2048 3072 2048,tree,b,1,395.6346585365855,1188.79675,35.714285714285715,6081.5,79.76023193049997,8898.08806262231,251.51009250000016,8487.82917082917,59271.10192167356,43584.6509365118,102855.75285818535
7,15000000,1024 2048 3072 2048,tree,b,2,358.2218333333333,1117.7871249999998,17.85746174038822,1.0,68.7753748845,12655.521739130434,222.26082350165305,11250.279835390946,55612.13318440705,24497.327634749057,80109.4608191561
7,15000000,1024 2048 3072 2048,tree,b,4,139.2215933333333,2141.4124473684205,8.928571428571429,5679.5,52.60858992363157,26693.603174603173,246.9227012166587,67036.30669330669,17472.217087984594,7762.782460680098,25234.99954866469
7,15000000,1024 2048 3072 2048,random,a,1,779.9992500000001,1330.0342500000002,35.714285714285715,6112.875,86.78854174187501,7941.875239923224,220.85830186335403,7679.721278721278,94.75785982605164,57.59924193712139,152.35710176317303
7,15000000,1024 2048 3072 2048,random,a,2,218.15466666666663,1656.331,17.856823985285978,3562.0,13.553465441285711,12045.78350515464,260.50530183528014,18091.12067099567,49297.48312081592,12701.76457704431,61999.24769786022
7,15000000,1024 2048 3072 2048,random,a,4,157.08146875,1100.6145,8.928571428571429,1.0,98.77105573712498,26794.533333333333,249.81552825653725,55149.42995169082,27498.86247216304,9177.353335866515,36676.21580802955
7,15000000,1024 2048 3072 2048,random,b,1,1046.553125,1649.725125,35.71301024963394,6038.125,98.521541743625,8199.21402214022,228.0243916396106,7775.774225774226,100.87719298245614,66.13669590643275,167.01388888888889
7,15000000,1024 2048 3072 2048,random,b,2,234.2490434782609,1369.4708749999998,17.857142857142858,0.0,97.62787093999998,12048.387387387387,253.3382481214533,17682.40400216333,35574.859931816725,10055.771357541746,45630.63128935848
7,15000000,1024 2048 3072 2048,random,b,4,143.44986206896556,477.8604642857143,8.928491709895447,4894.0,55.00750899082141,26339.571428571428,239.1664729100262,57915.705294705294,21982.49168301629,9396.890727629449,31379.38241064574
7,15000000,2048 2048 3072 2048,ring,a,1,480.9056486486485,2469.81575,35.714285714285715,6066.75,72.208192468375,6048.760273972603,248.9662339804169,5668.191384950927,31912.61511040697,22736.19500280556,54648.81011321253
7,15000000,2048 2048 3072 2048,ring,a,2,240.74603125,2123.841,17.857142857142858,3133.0,13.506904313714289,11950.739130434782,212.40703961180435,14029.636507101526,16274.790648327082,9109.32704331022,25384.1176916373
7,15000000,2048 2048 3072 2048,ring,a,4,129.43559999999997,1223.3345000000002,8.928651148670971,1.0,98.128101601,26984.46153846154,223.8829331083604,42080.30355294929,13381.121747091616,6662.296700715652,20043.418447807268
7,15000000,2048 2048 3072 2048,ring,b,1,537.319,4203.853875,35.714285714285715,6012.75,91.703050616,8902.756993006993,222.0291307953262,8644.448551448551,117.35425491585764,66.44030920868289,183.79456412454056
7,15000000,2048 2048 3072 2048,ring,b,2,331.70968292682926,1336.2441249999997,17.85746174038822,0.0,89.72613795287499,13427.0,226.9788360360364,37350.42578710645,14486.187639958744,10163.917822729763,24650.10546268851
7,15000000,2048 2048 3072 2048,ring,b,4,176.33357657657655,1347.475892857143,8.928571428571429,5334.75,46.760877558178585,26884.34782608696,229.0183837843978,62722.08291708292,12694.034572785233,10117.250767013884,22811.28533979912
7,15000000,2048 2048 3072 2048,tree,a,1,442.6938857142858,1516.090375,35.714285714285715,6072.25,75.897147275375,5176.352517985612,274.4600162484212,4299.355587290253,85983.34168944381,35089.954877003445,121073.29656644726
7,15000000,2048 2048 3072 2048,tree,a,2,270.56858333333344,2624.9267142857143,17.856823985285978,3169.0,13.498384505285712,12446.65306122449,236.7950706940861,8778.041691306918,49384.48339257262,19780.883781006345,69165.36717357897
7,15000000,2048 2048 3072 2048,tree,a,4,170.04315254237287,1234.894875,11.904903629805116,3293.0,114.34182246925,22571.5,229.74898956695776,56109.24019975031,41664.34118509975,16038.163280160805,57702.50446526055
7,15000000,2048 2048 3072 2048,tree,b,1,514.2568055555553,2676.317125,35.71301024963394,6107.25,78.00935349299999,10533.1015625,267.90519687577523,9567.417582417582,76887.8101587738,39279.55529589662,116167.36545467042
7,15000000,2048 2048 3072 2048,tree,b,2,259.0354852941176,1352.821375,17.856823985285978,1.0,79.3869710835,12964.117647058823,200.9268275034615,25800.222188633616,77623.0514446147,24196.41988788065,101819.47133249536
7,15000000,2048 2048 3072 2048,random,a,1,424.9767142857143,1287.7575714285715,47.61904761904762,5954.428571428572,6.108626098285714,7323.207224334601,192.34289297415373,6994.337662337663,104.13065142671196,71.79320303443227,175.92385446114423
7,15000000,2048 2048 3072 2048,random,a,2,252.3031612903226,2511.6987142857142,17.857142857142858,3226.0,13.54375854914286,12307.837209302326,263.3521832507881,18005.28913738019,60050.54250659805,13534.920019297531,73585.46252589558
7,15000000,2048 2048 3072 2048,random,a,4,160.15315625000002,1228.7243,11.366071428571429,6507.0,77.4185071363,26592.555555555555,252.30220049451697,44034.57872892348,29981.50462985221,10306.83948884124,40288.34411869345
7,15000000,2048 2048 3072 2048,random,b,1,742.229375,1460.68275,35.71301024963394,6025.625,86.56867053762502,9819.06958250497,241.0646238532113,9163.899100899102,129.1008783994425,72.91265518695788,202.0135335864004
7,15000000,2048 2048 3072 2048,random,b,2,279.8568823529412,1266.300125,17.856823985285978,1.0,89.65398241487499,24050.47204968944,273.8229288633263,22438.65181058496,40521.63366199652,9070.098414484546,49591.73207648106
7,15000000,2048 2048 3072 2048,random,b,4,121.1449338235294,1404.261861111111,8.928491709895447,5432.285714285715,39.152059936833325,26231.0,242.1971370663008,66566.39360639361,17478.311587315304,8049.580921109479,25527.892508424786
7,15000000,5120 2048 3072 2048,ring,a,1,480.3483636363636,1507.1745714285714,47.616780153326026,5924.857142857143,77.89814660014285,5512.831683168317,208.5618270690279,4547.422692533804,37808.234838209646,26879.84886649874,64688.08370470839
7,15000000,5120 2048 3072 2048,ring,a,2,286.91721428571424,1546.417142857143,17.857142857142858,3170.0,13.542241259571428,23079.44047619048,216.4984855674177,23562.635055038103,16842.734027306327,9671.145432601645,26513.879459907974
7,15000000,5120 2048 3072 2048,ring,a,4,123.4815658914728,1065.718375,8.928491709895447,0.0,112.005647629375,27098.97142857143,240.6787265649573,45810.05340829234,13621.219592373438,6804.279305410527,20425.498897783964
7,15000000,5120 2048 3072 2048,ring,b,1,512.811125,4697.496125,35.71301024963394,6038.0,81.31758173812497,7467.636022514072,218.6132637043187,7276.526473526474,98.03921568627452,58.96561523159989,157.0048309178744
7,15000000,5120 2048 3072 2048,ring,b,2,230.47053658536583,1833.109625,17.857142857142858,1.0,12.346134394499998,12744.222222222224,233.7215461655852,17441.5832083958,13658.424048184785,9391.55661159308,23049.980659777862
7,15000000,5120 2048 3072 2048,tree,a,1,432.3258611111111,1377.198,35.71556127004536,6063.5,103.873243725,5417.899082568807,255.29610457752847,3707.170089858793,92483.14222981216,35553.15930714808,128036.30153696024
7,15000000,5120 2048 3072 2048,tree,a,2,324.4906065573771,1462.0435714285716,17.856823985285978,3169.0,13.445992357285714,15071.9010989011,252.16589228940703,13192.542541436464,51338.38229973914,19331.92749290733,70670.30979264647
7,15000000,5120 2048 3072 2048,tree,a,4,159.1345937499999,1379.079125,8.928571428571429,0.0,85.17325608475,27084.166666666668,281.08219556877,66860.59135216197,28767.55979157746,10401.963944632347,39169.523736209805
7,15000000,5120 2048 3072 2048,tree,b,4,144.67357391304347,576.4733571428571,8.928651148670971,3015.6666666666665,65.31075836689286,24647.0,234.5327593057776,64661.68831168831,21859.68623964264,9987.065017701912,31846.75125734456
7,15000000,5120 2048 3072 2048,random,a,1,737.685375,1513.78975,35.714285714285715,6116.625,78.76500903412497,10185.872,270.8928705211728,9803.83116883117,115.22518091758587,50.09484999648704,165.32003091407293
7,15000000,5120 2048 3072 2048,random,a,2,284.0739636363637,2912.157285714285,17.856823985285978,3222.0,13.523177931428574,12351.351351351352,224.1999612390784,14247.569286452946,67638.41669107712,17027.37434918595,84665.79104026307
7,15000000,5120 2048 3072 2048,random,b,1,756.3578749999999,1302.50225,35.71556127004536,6028.625,94.4232127735,8602.0,242.0477472897205,8207.407592407593,130.9834798925641,67.7913094668678,198.7747893594319
7,15000000,5120 2048 3072 2048,random,b,2,288.2356029411763,1688.3982500000002,17.857142857142858,1.0,80.68352195462501,12068.918367346938,256.8573761000476,17051.98001080497,36632.839119624274,10028.317524633943,46661.15664425822
7,15000000,5120 2048 3072 2048,random,b,4,183.7118363636364,2367.583785714286,11.904903629805116,4548.8,46.35429042785715,24061.0,207.77692962504173,57041.96606786427,22604.099946909628,10456.01776529488,33060.117712204505
7,16000000,1024 2048 3072 2048,ring,a,1,559.15371875,1820.2282857142857,47.61904761904762,5869.428571428572,79.30189310871425,5771.207100591716,230.61865392456588,4759.472303206997,36995.95780720665,26101.093316907914,63097.051124114565
7,16000000,1024 2048 3072 2048,ring,a,2,338.3911515151515,1676.3554285714288,17.856823985285978,3325.0,13.471908725285717,12288.710280373833,227.38908133086943,16671.434203220433,18525.07380267696,8641.065815746482,27166.13961842344
7,16000000,1024 2048 3072 2048,ring,a,4,157.9772448979592,2378.308375,8.928651148670971,1.0,113.19703936762498,26683.85185185185,251.7516077261306,59616.14028657114,16826.61030789183,10064.690907344251,26891.30121523608
7,16000000,1024 2048 3072 2048,ring,b,1,649.4966250000001,2230.121125,35.71301024963394,6032.625,83.70918534625,8038.269961977186,241.8360820895527,7769.132867132867,110.413360016562,66.16175557242427,176.57511558898628
7,16000000,1024 2048 3072 2048,ring,b,2,358.6524594594595,1200.501125,17.856823985285978,1.0,82.5996627765,12090.094017094018,241.16761952191328,15706.239912758996,12741.052301100686,8435.556253231884,21176.60855433257
7,16000000,1024 2048 3072 2048,tree,a,1,530.0831562500001,1570.3807142857145,47.61904761904762,5938.857142857143,84.69692534628571,5359.358490566037,242.4286355405644,3050.559575795384,86280.30766196628,38609.28902475101,124889.59668671728
7,16000000,1024 2048 3072 2048,tree,a,2,280.26484313725484,1390.6815,23.80952380952381,3225.0,13.415780631833334,12327.815384615384,232.89954464023447,8501.58147229115,50214.14553388372,19687.476016621167,69901.62155050489
7,16000000,1024 2048 3072 2048,tree,a,4,175.7870152671756,1170.301875,8.928651148670971,0.0,96.6923710285,26699.28571428572,275.25204313979856,62611.7648087978,34835.088883758515,11831.419061910809,46666.50794566932
7,16000000,1024 2048 3072 2048,tree,b,1,525.0570714285715,1192.4685000000002,35.714285714285715,6044.375,87.57088399975001,8237.526732673266,277.61952193828284,7886.557442557442,64084.16391734676,31249.31411703421,95333.47803438095
7,16000000,1024 2048 3072 2048,tree,b,2,372.2829491525424,1329.1018571428572,23.80952380952381,1.0,78.93608407585712,13067.444444444443,198.95035615338256,17742.124972641715,63319.20757967269,26718.80921619293,90038.01679586564
7,16000000,1024 2048 3072 2048,tree,b,4,162.37844347826086,555.9147142857142,8.928491709895447,4589.2,43.90197415607143,26943.30769230769,247.13059038546675,63100.58041958042,21233.177838496515,9240.746804661623,30473.924643158138
7,16000000,1024 2048 3072 2048,random,a,1,481.6095,1479.3448750000002,35.714285714285715,6104.125,100.54961538425002,8611.038817005545,248.70723883495128,8271.707292707293,127.49257953345683,62.849857566883806,190.34243710034065
7,16000000,1024 2048 3072 2048,random,a,2,316.80664150943403,1336.2899999999995,23.80952380952381,3173.0,13.441228055166668,12356.107692307693,225.9284966801386,13438.67843964154,57000.08883756052,15162.284013680985,72162.37285124151
7,16000000,1024 2048 3072 2048,random,a,4,147.8362868852459,2254.685375,8.928491709895447,0.0,88.79439433875,26723.444444444445,280.26498817204146,63330.18527157614,26786.447301763445,8709.261090874003,35495.70839263745
7,16000000,1024 2048 3072 2048,random,b,1,495.74612500000006,1415.17925,35.714285714285715,6068.5,78.46898096099999,8571.604395604396,247.63735788661816,8078.40959040959,130.07886965947745,51.71382648674915,181.7926961462266
7,16000000,1024 2048 3072 2048,random,b,2,277.1380294117648,2091.6130000000003,17.857142857142858,1.0,99.52173028025,18372.988970588234,253.1882786084377,18776.73559322034,48259.417497417,11394.29225656921,59653.70975398621
7,16000000,1024 2048 3072 2048,random,b,4,185.8296185567011,894.7729166666664,14.16046142033178,11958.0,21.15048537554167,27271.0,223.0811769010872,47505.24937027708,22018.899432751947,10499.960239622542,32518.85967237449
7,16000000,2048 2048 3072 2048,ring,a,1,528.5176363636365,1776.6555714285714,47.61904761904762,5948.571428571428,91.9494567542857,6212.873563218391,218.0385692307692,4816.65138154027,38118.92440781894,26750.746939014625,64869.671346833566
